,PRCP,SNOW,SNWD,TMAX,TMIN
0,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
1,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
2,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
3,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
4,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
5,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
6,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
7,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
8,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
9,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
10,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
11,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
12,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
13,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
14,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
15,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
16,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
17,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
18,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
19,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
20,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
21,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
22,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
23,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
24,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
25,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
26,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
27,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
28,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
29,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
30,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
31,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
32,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
33,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
34,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
35,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
36,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
37,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
38,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
39,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
40,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
41,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
42,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
43,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
44,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
45,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
46,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
47,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
48,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
49,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
50,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
51,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
52,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
53,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
54,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
55,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
56,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
57,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
58,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
59,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
60,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
61,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
62,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
63,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
64,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
65,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
66,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
67,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
68,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
69,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
70,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
71,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
72,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
73,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
74,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
75,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
76,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
77,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
78,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
79,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
80,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
81,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
82,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
83,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
84,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
85,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
86,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
87,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
88,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
89,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
90,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
91,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
92,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
93,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
94,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
95,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
96,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
97,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
98,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
99,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
100,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
101,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
102,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
103,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
104,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
105,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
106,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
107,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
108,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
109,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
110,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
111,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
112,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
113,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
114,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
115,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
116,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
117,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
118,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
119,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
120,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
121,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
122,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
123,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
124,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
125,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
126,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
127,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
128,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
129,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
130,-0.015916827716489806,-0.10230077814576699,-0.11699351938237218,0.0570335711480638,0.05112668191009531
